facname,addressnum,streetname,address,city,zipcode,boro,borocode,bin,bbl,commboard,nta,council,schooldist,censtract,factype,capacity,geometry,uid,latitude,longitude
P.S. 200 BENSON SCHOOL,1940,BENSON AVENUE,1940 BENSON AVENUE,BROOKLYN,11214.0,Brooklyn,3.0,3167818.0,3064070008.0,311.0,BK27,43.0,62.0,028200,ELEMENTARY SCHOOL - PUBLIC,1001.0,POINT (-74.00208594337229 40.6029120567468),fb69143947e201177757a5d2a1a3b5fa,40.602912056746796,-74.0020859433723
P.S. 200- THE JAMES MCCUNE SMITH SCHOOL,2589,7 AVENUE,2589 7 AVENUE,NEW YORK,10039.0,Manhattan,1.0,1060198.0,1020160100.0,110.0,MN03,9.0,32.0,023600,ELEMENTARY SCHOOL - PUBLIC,758.0,POINT (-73.93570171431949 40.8238945857885),030ce607b43c2ecddc2dbe89efee8d7b,40.8238945857885,-73.93570171431949
P.S. 201 THE DISCOVERY SCHOOL FOR INQUIRY AND RESEARCH,65-11,155 STREET,65-11 155 STREET,FLUSHING,11367.0,Queens,4.0,4146992.0,4067920100.0,408.0,QN38,24.0,107.0,122702,ELEMENTARY SCHOOL - PUBLIC,496.0,POINT (-73.8130139358345 40.7365391237394),1f6c5aad92d9566f0e43b3ead1a78d72,40.7365391237394,-73.8130139358345
P.S. 202 ERNEST S. JENKYNS,982,HEGEMAN AVENUE,982 HEGEMAN AVENUE,BROOKLYN,11208.0,Brooklyn,3.0,3098664.0,3044770001.0,305.0,BK82,42.0,75.0,111600,ELEMENTARY SCHOOL - PUBLIC,570.0,POINT (-73.87628542428891 40.6662298415584),d26f1a28e0f12a19c11bb2cbce4dabcb,40.6662298415584,-73.87628542428891
P.S. 203 FLOYD BENNETT SCHOOL,5101,AVENUE M,5101 AVENUE M,BROOKLYN,11234.0,Brooklyn,3.0,3218626.0,3078490001.0,318.0,BK58,46.0,63.0,068000,ELEMENTARY SCHOOL - PUBLIC,982.0,POINT (-73.9259298016637 40.6218989753649),219a91a463faee6aa6111524174f0078,40.6218989753649,-73.9259298016637
P.S. 203 OAKLAND GARDENS,53-11,SPRINGFIELD BOULEVARD,53-11 SPRINGFIELD BOULEVARD,OAKLAND GARDENS,11364.0,Queens,4.0,4161005.0,4074820317.0,411.0,QN42,23.0,111.0,138501,ELEMENTARY SCHOOL - PUBLIC,630.0,POINT (-73.7600230447529 40.7535958463052),70adc2c71f6e1a338c12f7c14a2abb52,40.7535958463052,-73.7600230447529
P.S. 204 MORRIS HEIGHTS,1780,DR MARTIN LUTHER KING JR BLVD,1780 DR MARTIN LUTHER KING JR BLVD,BRONX,10453.0,Bronx,2.0,2008470.0,2028660105.0,205.0,BX36,14.0,46.0,021502,ELEMENTARY SCHOOL - PUBLIC,537.0,POINT (-73.9152382912801 40.8499892384035),8ba6b3291b44c0166b8920f00e5df659,40.8499892384035,-73.9152382912801
P.S. 204 VINCE LOMBARDI,8101,15 AVENUE,8101 15 AVENUE,BROOKLYN,11228.0,Brooklyn,3.0,3163702.0,3062940001.0,311.0,BK28,43.0,62.0,018400,ELEMENTARY SCHOOL - PUBLIC,886.0,POINT (-74.0060628729525 40.6136851299467),ac5ddef64c251030224a673ee2528371,40.6136851299467,-74.0060628729525
P.S. 205 ALEXANDER GRAHAM BELL,75-25,BELL BOULEVARD,75-25 BELL BOULEVARD,OAKLAND GARDENS,11364.0,Queens,4.0,4164007.0,4077530001.0,411.0,QN42,23.0,111.0,129103,ELEMENTARY SCHOOL - PUBLIC,264.0,POINT (-73.75622377748169 40.73781920621521),80b44ce5df767bb7932f42a8cd44c062,40.73781920621521,-73.7562237774817
P.S. 205 CLARION,6701,20 AVENUE,6701 20 AVENUE,BROOKLYN,11204.0,Brooklyn,3.0,3134749.0,3055710001.0,311.0,BK28,47.0,62.0,025600,ELEMENTARY SCHOOL - PUBLIC,902.0,POINT (-73.9869772600851 40.6146174675265),32761afd691ff8246ce99978d96e6c56,40.6146174675265,-73.9869772600851
P.S. 205 FIORELLO LAGUARDIA,2475,SOUTHERN BOULEVARD,2475 SOUTHERN BOULEVARD,BRONX,10458.0,Bronx,2.0,2086808.0,2031150021.0,206.0,BX06,15.0,48.0,039300,ELEMENTARY SCHOOL - PUBLIC,536.0,POINT (-73.8815386428077 40.8552570613903),8e58745132702cf9cb6403cec320ae6c,40.8552570613903,-73.8815386428077
P.S. 206 THE HORACE HARDING SCHOOL,61-02,98 STREET,61-02 98 STREET,REGO PARK,11374.0,Queens,4.0,4050414.0,4020830123.0,406.0,QN18,29.0,112.0,071702,ELEMENTARY SCHOOL - PUBLIC,473.0,POINT (-73.86096120436041 40.734070582172),b7af7cc72fcbdb7848439e25677dc3d4,40.734070582171995,-73.86096120436041
P.S. 208 ELSA EBELING,4801,AVENUE D,4801 AVENUE D,BROOKLYN,11203.0,Brooklyn,3.0,3105680.0,3047690025.0,317.0,BK91,45.0,67.0,084000,ELEMENTARY SCHOOL - PUBLIC,593.0,POINT (-73.9306592627247 40.64249369335811),a7dad61571de4137ed9a79a0c4cda52a,40.642493693358105,-73.9306592627247
P.S. 209 CLEARVIEW GARDENS,16-10,UTOPIA PARKWAY,16-10 UTOPIA PARKWAY,WHITESTONE,11357.0,Queens,4.0,4128717.0,4057340001.0,407.0,QN47,19.0,109.0,101700,ELEMENTARY SCHOOL - PUBLIC,499.0,POINT (-73.7953025637666 40.7837521662138),5456439fb9044cda4459f1cf54e01b8f,40.7837521662138,-73.7953025637666
P.S. 21 MARGARET EMERY-ELM PARK,168,HOOKER PLACE,168 HOOKER PLACE,STATEN ISLAND,10302.0,Staten Island,5.0,5026335.0,5011350001.0,501.0,SI28,49.0,121.0,021300,ELEMENTARY SCHOOL - PUBLIC,364.0,POINT (-74.14509919192921 40.63118516584071),e45ec6c6daefc11bc0a78f200b52d799,40.631185165840705,-74.1450991919292
P.S. 212,34-25,82 STREET,34-25 82 STREET,JACKSON HEIGHTS,11372.0,Queens,4.0,4437128.0,4014430019.0,403.0,QN28,25.0,115.0,028300,ELEMENTARY SCHOOL - PUBLIC,534.0,POINT (-73.8846361164105 40.75313017019739),74a46e90669fb7e2af5b24fab9b654ac,40.753130170197394,-73.8846361164105
P.S. 212 LADY DEBORAH MOODY,87,BAY 49 STREET,87 BAY 49 STREET,BROOKLYN,11214.0,Brooklyn,3.0,3187407.0,3069170001.0,313.0,BK26,47.0,60.0,031400,ELEMENTARY SCHOOL - PUBLIC,678.0,POINT (-73.98560705126341 40.5875680228097),2fea5391f07284f43c2d861989a46efd,40.5875680228097,-73.98560705126341
P.S. 212 MIDTOWN WEST,328,WEST 48 STREET,328 WEST 48 STREET,NEW YORK,10036.0,Manhattan,1.0,1025092.0,1010380014.0,104.0,MN15,3.0,18.0,012700,ELEMENTARY SCHOOL - PUBLIC,314.0,POINT (-73.9886673448798 40.7615030631904),7e589d39d6ae7f937a0ff4a4917c151c,40.761503063190396,-73.9886673448798
P.S. 213 NEW LOTS,580,HEGEMAN AVENUE,580 HEGEMAN AVENUE,BROOKLYN,11207.0,Brooklyn,3.0,3097334.0,3043240001.0,305.0,BK82,42.0,75.0,110400,ELEMENTARY SCHOOL - PUBLIC,711.0,POINT (-73.89020081795991 40.6598256968622),08ec3b7ee90a29be9d2bda6664002b35,40.6598256968622,-73.89020081795991
P.S. 213 THE CARL ULLMAN SCHOOL,231-02,67 AVENUE,231-02 67 AVENUE,OAKLAND GARDENS,11364.0,Queens,4.0,4163698.0,4076770001.0,411.0,QN42,23.0,111.0,137700,ELEMENTARY SCHOOL - PUBLIC,410.0,POINT (-73.74543436485729 40.747440073322),9d2a51388035fe28ba4cbe434433d931,40.747440073322004,-73.74543436485729
P.S. 214 CADWALLADER COLDEN,31-15,140 STREET,31-15 140 STREET,FLUSHING,11354.0,Queens,4.0,4100846.0,4044130020.0,407.0,QN22,20.0,109.0,088901,ELEMENTARY SCHOOL - PUBLIC,425.0,POINT (-73.82813346889971 40.7701164945972),7410e5508172096c0bcdbe6ca5c5e0d2,40.770116494597204,-73.82813346889971
P.S. 214 MICHAEL FRIEDSAM,2944,PITKIN AVENUE,2944 PITKIN AVENUE,BROOKLYN,11208.0,Brooklyn,3.0,3095254.0,3042430001.0,305.0,BK83,37.0,75.0,120200,ELEMENTARY SCHOOL - PUBLIC,713.0,POINT (-73.86305937124209 40.6762559326717),bba6e5d5d159f134a7063dad9d05deb0,40.6762559326717,-73.86305937124209
P.S. 215 MORRIS H. WEISS,415,AVENUE S,415 AVENUE S,BROOKLYN,11223.0,Brooklyn,3.0,3178584.0,3066810169.0,315.0,BK25,47.0,61.0,041401,ELEMENTARY SCHOOL - PUBLIC,632.0,POINT (-73.9700955236173 40.602342439596),9882bfe853a08f1bf045272adce62d8c,40.602342439596,-73.9700955236173
P.S. 216 ARTURO TOSCANINI,350,AVENUE X,350 AVENUE X,BROOKLYN,11223.0,Brooklyn,3.0,3195175.0,3071960001.0,315.0,BK26,47.0,61.0,037401,ELEMENTARY SCHOOL - PUBLIC,666.0,POINT (-73.96970644549179 40.59030552228921),f5396eb7ef45c0df2df62bebc6fe3536,40.590305522289206,-73.9697064454918
P.S. 217 COLONEL DAVID MARCUS SCHOOL,1100,NEWKIRK AVENUE,1100 NEWKIRK AVENUE,BROOKLYN,11230.0,Brooklyn,3.0,3121072.0,3052320001.0,314.0,BK42,40.0,70.0,052600,ELEMENTARY SCHOOL - PUBLIC,1042.0,POINT (-73.9663043791271 40.63361388046521),fadb826a82a32678cb0f79b01946a7a9,40.633613880465205,-73.9663043791271
P.S. 219 KENNEDY-KING,1060,CLARKSON AVENUE,1060 CLARKSON AVENUE,BROOKLYN,11212.0,Brooklyn,3.0,3101168.0,3046480001.0,317.0,BK96,41.0,67.0,088600,ELEMENTARY SCHOOL - PUBLIC,789.0,POINT (-73.9227697804975 40.6589973192597),c49b5a4eb14f38d6fc89ba483af0dba4,40.658997319259704,-73.9227697804975
P.S. 220 EDWARD MANDEL,62-10,108 STREET,62-10 108 STREET,FOREST HILLS,11375.0,Queens,4.0,4051290.0,4021430001.0,406.0,QN17,29.0,112.0,074500,ELEMENTARY SCHOOL - PUBLIC,527.0,POINT (-73.8525618364242 40.7364871578994),a54f6e28e6b60690210d4dbab727aca2,40.7364871578994,-73.8525618364242
P.S. 221 THE NORTH HILLS SCHOOL,57-40,MARATHON PARKWAY,57-40 MARATHON PARKWAY,LITTLE NECK,11362.0,Queens,4.0,4171759.0,4082760620.0,411.0,QN45,23.0,111.0,152901,ELEMENTARY SCHOOL - PUBLIC,587.0,POINT (-73.73130243826209 40.75849648029011),ec982e59595284a068ead1500ab736d6,40.758496480290106,-73.73130243826209
P.S. 221 TOUSSAINT L'OUVERTURE,791,EMPIRE BOULEVARD,791 EMPIRE BOULEVARD,BROOKLYN,11213.0,Brooklyn,3.0,3038372.0,3014230014.0,309.0,BK63,35.0,71.0,035500,ELEMENTARY SCHOOL - PUBLIC,319.0,POINT (-73.9360577151155 40.6639333383445),d1136e98c6a6c3790f8590fd9b1f59d1,40.6639333383445,-73.9360577151155
P.S. 222 KATHERINE R. SNYDER,3301,QUENTIN ROAD,3301 QUENTIN ROAD,BROOKLYN,11234.0,Brooklyn,3.0,3212254.0,3077060001.0,318.0,BK45,46.0,63.0,064600,ELEMENTARY SCHOOL - PUBLIC,850.0,POINT (-73.9387180010563 40.6138144545377),29502e2f89eb56723f7f47a317670467,40.6138144545377,-73.9387180010563
P.S. 223 LYNDON B. JOHNSON,125-20,SUTPHIN BOULEVARD,125-20 SUTPHIN BOULEVARD,JAMAICA,11434.0,Queens,4.0,4261713.0,4120510001.0,412.0,QN76,28.0,113.0,018401,ELEMENTARY SCHOOL - PUBLIC,796.0,POINT (-73.79027798204679 40.67453994916),a78748155c978fafc167cf2a1e2309f8,40.67453994916,-73.79027798204679
P.S. 224 HALE A. WOODRUFF,757,WORTMAN AVENUE,757 WORTMAN AVENUE,BROOKLYN,11208.0,Brooklyn,3.0,3098980.0,3045300001.0,305.0,BK82,42.0,75.0,122000,ELEMENTARY SCHOOL - PUBLIC,616.0,POINT (-73.8658854209658 40.66487827125911),d7d0b16097896dcd684f953c7e2d15f9,40.664878271259106,-73.8658854209658
P.S. 226,1950,SEDGWICK AVENUE,1950 SEDGWICK AVENUE,BRONX,10453.0,Bronx,2.0,2096465.0,2032220100.0,205.0,BX36,14.0,46.0,024900,ELEMENTARY SCHOOL - PUBLIC,193.0,POINT (-73.91623200632091 40.85551209818429),e94753a05f0dc9f092fb382f560db3ef,40.85551209818429,-73.91623200632091
P.S. 229 EMANUEL KAPLAN,67-25,51 ROAD,67-25 51 ROAD,WOODSIDE,11377.0,Queens,4.0,4440274.0,4024230001.0,405.0,QN30,30.0,104.0,051300,ELEMENTARY SCHOOL - PUBLIC,1077.0,POINT (-73.8967973574626 40.7346611775776),7f1b7b36a345ca740cb279de177c0999,40.7346611775776,-73.8967973574626
P.S. 230 DORIS L. COHEN,1,ALBEMARLE ROAD,1 ALBEMARLE ROAD,BROOKLYN,11218.0,Brooklyn,3.0,3124109.0,3053230032.0,312.0,BK41,39.0,66.0,049800,ELEMENTARY SCHOOL - PUBLIC,698.0,POINT (-73.98067256821351 40.6454826295333),9a1ac633bf63b74fce115aad8026f91b,40.6454826295333,-73.9806725682135
P.S. 233 LANGSTON HUGHES,9301,AVENUE B,9301 AVENUE B,BROOKLYN,11236.0,Brooklyn,3.0,3104990.0,3047530001.0,317.0,BK96,42.0,67.0,093000,ELEMENTARY SCHOOL - PUBLIC,583.0,POINT (-73.91421176864441 40.65132157057229),7bc816c6664ce3191bd4fc9a076b636f,40.65132157057229,-73.9142117686444
P.S. 234,30-15,29 STREET,30-15 29 STREET,ASTORIA,11102.0,Queens,4.0,4007619.0,4005920015.0,401.0,QN71,22.0,114.0,007300,ELEMENTARY SCHOOL - PUBLIC,544.0,POINT (-73.9230352914621 40.7669383960505),bd019fd2f90ac148def2526faa7c09bf,40.7669383960505,-73.9230352914621
P.S. 234 INDEPENDENCE SCHOOL,292,GREENWICH STREET,292 GREENWICH STREET,NEW YORK,10007.0,Manhattan,1.0,1001533.0,1001420001.0,101.0,MN24,1.0,1.0,002100,ELEMENTARY SCHOOL - PUBLIC,483.0,POINT (-74.011641 40.716231),5f170de4f53f2290ac4f8a8b7015a2bb,40.716231,-74.011641
P.S. 236 LANGSTON HUGHES,1871,WALTON AVENUE,1871 WALTON AVENUE,BRONX,10453.0,Bronx,2.0,2098479.0,2028510021.0,205.0,BX41,14.0,46.0,023301,ELEMENTARY SCHOOL - PUBLIC,297.0,POINT (-73.9098385128538 40.8488797621853),e7e5a53aa3a359c285238fb74d6d0eef,40.8488797621853,-73.9098385128538
P.S. 236 MILL BASIN,6302,AVENUE U,6302 AVENUE U,BROOKLYN,11234.0,Brooklyn,3.0,3326821.0,3084640001.0,318.0,BK45,46.0,63.0,069800,ELEMENTARY SCHOOL - PUBLIC,509.0,POINT (-73.91236236146599 40.6155480460998),29b0767983d06b9ec74a1360effab72c,40.615548046099796,-73.912362361466
P.S. 239,17-15,WEIRFIELD STREET,17-15 WEIRFIELD STREET,RIDGEWOOD,11385.0,Queens,4.0,4435561.0,4035610001.0,405.0,QN20,34.0,104.0,055300,ELEMENTARY SCHOOL - PUBLIC,580.0,POINT (-73.9039392572771 40.6993385043094),b5e089197d7c0336f5435288754db5ee,40.699338504309395,-73.9039392572771
P.S. 241 EMMA L. JOHNSTON,976,PRESIDENT STREET,976 PRESIDENT STREET,BROOKLYN,11225.0,Brooklyn,3.0,3378160.0,3011880001.0,309.0,BK63,35.0,71.0,021300,ELEMENTARY SCHOOL - PUBLIC,616.0,POINT (-73.9606684222839 40.668882947679),6afc0e9c1eeaec5eacbb39c90c32a1a2,40.668882947679,-73.9606684222839
P.S. 242 - THE YOUNG DIPLOMATS MAGNET ACADEMY,134,WEST 122 STREET,134 WEST 122 STREET,NEW YORK,10027.0,Manhattan,1.0,1057683.0,1019060011.0,110.0,MN11,9.0,28.0,022000,ELEMENTARY SCHOOL - PUBLIC,396.0,POINT (-73.9484533908882 40.8061715517516),f35da45cd8a59e7d22909414dee49848,40.806171551751596,-73.9484533908882
P.S. 243K- THE WEEKSVILLE SCHOOL,1580,DEAN STREET,1580 DEAN STREET,BROOKLYN,11213.0,Brooklyn,3.0,3035761.0,3013470001.0,308.0,BK61,36.0,77.0,030900,ELEMENTARY SCHOOL - PUBLIC,509.0,POINT (-73.93508796204259 40.6757389467597),4acc6503a85981bae3fccef108dfad9f,40.6757389467597,-73.93508796204259
P.S. 244 RICHARD R. GREEN,5404,TILDEN AVENUE,5404 TILDEN AVENUE,BROOKLYN,11203.0,Brooklyn,3.0,3104513.0,3047390001.0,317.0,BK96,45.0,67.0,094600,ELEMENTARY SCHOOL - PUBLIC,880.0,POINT (-73.9254000264598 40.6479146673165),a784140f7e203f362a65a6acef652fc0,40.6479146673165,-73.9254000264598
P.S. 245,249,EAST 17 STREET,249 EAST 17 STREET,BROOKLYN,11226.0,Brooklyn,3.0,3117584.0,3051210032.0,314.0,BK42,40.0,70.0,051200,ELEMENTARY SCHOOL - PUBLIC,300.0,POINT (-73.96288786437501 40.6449747527069),0e29781c5bffd39aad68e2a7af87f17b,40.6449747527069,-73.962887864375
P.S. 246 POE CENTER,2641,GRAND CONCOURSE,2641 GRAND CONCOURSE,BRONX,10468.0,Bronx,2.0,2013830.0,2031680027.0,207.0,BX05,14.0,52.0,040100,ELEMENTARY SCHOOL - PUBLIC,638.0,POINT (-73.8951738580072 40.86578412696571),b869253c79995125f99dc41c2076f416,40.86578412696571,-73.8951738580072
P.S. 247 BROOKLYN,7000,21 AVENUE,7000 21 AVENUE,BROOKLYN,11204.0,Brooklyn,3.0,3157466.0,3061740036.0,311.0,BK28,47.0,62.0,025800,ELEMENTARY SCHOOL - PUBLIC,563.0,POINT (-73.9872079443368 40.6121796473244),0eaec8c9cb6c7b8a7ac0c25abf81690b,40.6121796473244,-73.9872079443368
P.S. 249 THE CATON,18,MARLBOROUGH ROAD,18 MARLBOROUGH ROAD,BROOKLYN,11226.0,Brooklyn,3.0,3116438.0,3050750001.0,314.0,BK42,40.0,70.0,050600,ELEMENTARY SCHOOL - PUBLIC,702.0,POINT (-73.9664892167085 40.6497085819691),231ed1934a771ffabfa5009a11b48548,40.6497085819691,-73.9664892167085
P.S. 250 GEORGE H. LINDSAY,108,MONTROSE AVENUE,108 MONTROSE AVENUE,BROOKLYN,11206.0,Brooklyn,3.0,3071199.0,3030600001.0,301.0,BK90,34.0,90.0,050500,ELEMENTARY SCHOOL - PUBLIC,839.0,POINT (-73.9460421034759 40.706741931932),32b840f9771c73c5202701a449f83a26,40.706741931932,-73.9460421034759
P.S. 251 PAERDEGAT,1037,EAST 54 STREET,1037 EAST 54 STREET,BROOKLYN,11234.0,Brooklyn,3.0,3214729.0,3077580001.0,318.0,BK58,46.0,63.0,072200,ELEMENTARY SCHOOL - PUBLIC,574.0,POINT (-73.92383526594421 40.6313320458769),5a080e2f409833fb0e8a80aaf2d5d3f2,40.631332045876896,-73.9238352659442
P.S. 251 QUEENS,144-51,ARTHUR STREET,144-51 ARTHUR STREET,SPRINGFIELD GARDENS,11413.0,Queens,4.0,4285682.0,4133310001.0,413.0,QN03,31.0,105.0,032000,ELEMENTARY SCHOOL - PUBLIC,281.0,POINT (-73.75920461610851 40.6647326643264),3bddbebd41cebfb6b1348a538a2b1c61,40.6647326643264,-73.7592046161085
P.S. 253,1307,CENTRAL AVENUE,1307 CENTRAL AVENUE,FAR ROCKAWAY,11691.0,Queens,4.0,4297972.0,4155410001.0,414.0,QN15,31.0,101.0,103202,ELEMENTARY SCHOOL - PUBLIC,510.0,POINT (-73.74882434513441 40.607424844823),411028a7bb4af8ed97b431b4f6d10e8c,40.607424844823,-73.74882434513441
P.S. 253,601,OCEANVIEW AVENUE,601 OCEANVIEW AVENUE,BROOKLYN,11235.0,Brooklyn,3.0,3244470.0,3086660610.0,313.0,BK19,48.0,60.0,036400,ELEMENTARY SCHOOL - PUBLIC,629.0,POINT (-73.96169856852259 40.5800622403203),d7be4d43b0ca5235ee0ca3017c5acb32,40.580062240320295,-73.96169856852259
P.S. 254 - THE ROSA PARKS SCHOOL,84-40,101 STREET,84-40 101 STREET,RICHMOND HILL,11418.0,Queens,4.0,4191296.0,4091770023.0,409.0,QN54,32.0,102.0,002400,ELEMENTARY SCHOOL - PUBLIC,512.0,POINT (-73.8479351514797 40.6972840260851),2300c378f0c9c020affdf430e78bd108,40.6972840260851,-73.8479351514797
P.S. 254 DAG HAMMARSKJOLD,1801,AVENUE Y,1801 AVENUE Y,BROOKLYN,11235.0,Brooklyn,3.0,3203132.0,3074200026.0,315.0,BK17,48.0,61.0,059200,ELEMENTARY SCHOOL - PUBLIC,537.0,POINT (-73.9514856425768 40.591029743517),670cb403a87d3da9424c5ae20fdee816,40.591029743517,-73.9514856425768
P.S. 255 BARBARA REING SCHOOL,1866,EAST 17 STREET,1866 EAST 17 STREET,BROOKLYN,11229.0,Brooklyn,3.0,3184034.0,3068210123.0,315.0,BK44,48.0,61.0,055800,ELEMENTARY SCHOOL - PUBLIC,648.0,POINT (-73.9558729711449 40.604465069985),5acc69d8890af992c2202fac76642b04,40.604465069985,-73.9558729711449
P.S. 256 BENJAMIN BANNEKER,114,KOSCIUSZKO STREET,114 KOSCIUSZKO STREET,BROOKLYN,11216.0,Brooklyn,3.0,3049769.0,3017840020.0,303.0,BK75,36.0,79.0,025300,ELEMENTARY SCHOOL - PUBLIC,666.0,POINT (-73.9501105015695 40.69047628501421),88223eea93f2bd905820860094623a4b,40.690476285014206,-73.9501105015695
P.S. 257 JOHN F. HYLAN,60,COOK STREET,60 COOK STREET,BROOKLYN,11206.0,Brooklyn,3.0,3071571.0,3031140011.0,301.0,BK90,34.0,90.0,049100,ELEMENTARY SCHOOL - PUBLIC,682.0,POINT (-73.94171178636699 40.7028045613988),4780173b8271e0ba83bc3b64293c1dd8,40.7028045613988,-73.941711786367
P.S. 261 PHILIP LIVINGSTON,314,PACIFIC STREET,314 PACIFIC STREET,BROOKLYN,11201.0,Brooklyn,3.0,3001070.0,3001880014.0,302.0,BK38,33.0,84.0,004300,ELEMENTARY SCHOOL - PUBLIC,726.0,POINT (-73.98836519473359 40.68707545622),1f97edd140dbc3d8c29e5df2f281f448,40.68707545622,-73.98836519473359
P.S. 262 EL HAJJ MALIK EL SHABAZZ ELEMENTARY SCHOOL,500,MACON STREET,500 MACON STREET,BROOKLYN,11233.0,Brooklyn,3.0,3046876.0,3016710019.0,303.0,BK61,36.0,81.0,029700,ELEMENTARY SCHOOL - PUBLIC,837.0,POINT (-73.9299673580628 40.6830480079197),aa87e4523cd0bfe29aee20b415aa38c5,40.6830480079197,-73.9299673580628
P.S. 264 BAY RIDGE ELEMENTARY SCHOOL FOR THE ARTS,371,89 STREET,371 89 STREET,BROOKLYN,11209.0,Brooklyn,3.0,3413664.0,3060620141.0,310.0,BK31,43.0,68.0,006000,ELEMENTARY SCHOOL - PUBLIC,407.0,POINT (-74.02964472319549 40.6210227536805),9eba011b5a0ef8c82d2f05a6cfc2270b,40.6210227536805,-74.02964472319549
P.S. 268 EMMA LAZARUS,133,EAST 53 STREET,133 EAST 53 STREET,BROOKLYN,11203.0,Brooklyn,3.0,3100292.0,3046230028.0,317.0,BK96,41.0,67.0,086600,ELEMENTARY SCHOOL - PUBLIC,643.0,POINT (-73.92754730521929 40.657126015073),07fb73e738ad0287207732597372a35c,40.657126015073,-73.92754730521929
P.S. 269 NOSTRAND,1957,NOSTRAND AVENUE,1957 NOSTRAND AVENUE,BROOKLYN,11210.0,Brooklyn,3.0,3113780.0,3049940023.0,317.0,BK42,45.0,67.0,078800,ELEMENTARY SCHOOL - PUBLIC,756.0,POINT (-73.94767219171059 40.6377493791538),dac9657c64ffcea0706f03c662664ef2,40.637749379153796,-73.9476721917106
P.S. 270 JOHANN DEKALB,241,EMERSON PLACE,241 EMERSON PLACE,BROOKLYN,11205.0,Brooklyn,3.0,3055378.0,3019330102.0,302.0,BK69,35.0,88.0,019300,ELEMENTARY SCHOOL - PUBLIC,254.0,POINT (-73.96108668906101 40.6896086583636),0d873b1df33e632200793cf32f7a4830,40.689608658363596,-73.961086689061
P.S. 272 CURTIS ESTABROOK,10124,SEAVIEW AVENUE,10124 SEAVIEW AVENUE,BROOKLYN,11236.0,Brooklyn,3.0,3235262.0,3083290250.0,318.0,BK50,46.0,69.0,103400,ELEMENTARY SCHOOL - PUBLIC,766.0,POINT (-73.8864927092803 40.63547196613889),a0cb9523ce32d9a2956dd6978710cdf7,40.635471966138894,-73.8864927092803
P.S. 273,88-07,102 STREET,88-07 102 STREET,RICHMOND HILL,11418.0,Queens,4.0,4539360.0,4092880101.0,409.0,QN54,32.0,102.0,002800,ELEMENTARY SCHOOL - PUBLIC,277.0,POINT (-73.8443456474229 40.6936151329829),abe132b44c2706b57c79bf89ab61bf8d,40.6936151329829,-73.8443456474229
P.S. 273 WORTMAN,923,JEROME STREET,923 JEROME STREET,BROOKLYN,11207.0,Brooklyn,3.0,3097973.0,3044010001.0,305.0,BK82,42.0,75.0,107800,ELEMENTARY SCHOOL - PUBLIC,705.0,POINT (-73.87915868375259 40.6586615607691),dbcd1352646b7c1f7f4b7b377c0fed55,40.6586615607691,-73.87915868375259
P.S. 274 KOSCIUSKO,800,BUSHWICK AVENUE,800 BUSHWICK AVENUE,BROOKLYN,11221.0,Brooklyn,3.0,3073752.0,3032410037.0,304.0,BK78,34.0,83.0,039300,ELEMENTARY SCHOOL - PUBLIC,594.0,POINT (-73.9279661874631 40.6944088291409),720ea743cc9618399918b8bdd8399bca,40.6944088291409,-73.9279661874631
P.S. 276 LOUIS MARSHALL,1070,EAST 83 STREET,1070 EAST 83 STREET,BROOKLYN,11236.0,Brooklyn,3.0,3225637.0,3080340001.0,318.0,BK50,46.0,69.0,099600,ELEMENTARY SCHOOL - PUBLIC,685.0,POINT (-73.9082712910066 40.63363794892521),0565982d46aa87d3082aa46723690295,40.633637948925205,-73.9082712910066
P.S. 277,519,ST ANNS AVENUE,519 ST ANNS AVENUE,BRONX,10455.0,Bronx,2.0,2000114.0,2022740023.0,201.0,BX39,8.0,40.0,004300,ELEMENTARY SCHOOL - PUBLIC,620.0,POINT (-73.9138249532665 40.8132737596099),e3c2a0de8ee355e94b05ed5439cf1610,40.8132737596099,-73.9138249532665
P.S. 277 GERRITSEN BEACH,2529,GERRITSEN AVENUE,2529 GERRITSEN AVENUE,BROOKLYN,11229.0,Brooklyn,3.0,3242369.0,3085900650.0,318.0,BK99,46.0,63.0,066600,ELEMENTARY SCHOOL - PUBLIC,369.0,POINT (-73.9279700983632 40.5958622391752),8b8b2420948882bb39d3103a4487754f,40.595862239175204,-73.9279700983632
P.S. 279 HERMAN SCHREIBER,1070,EAST 104 STREET,1070 EAST 104 STREET,BROOKLYN,11236.0,Brooklyn,3.0,3326733.0,3082300001.0,318.0,BK50,46.0,69.0,098600,ELEMENTARY SCHOOL - PUBLIC,763.0,POINT (-73.8927315733555 40.6442842759888),54a8659785bf3635a11797e3fd885e4d,40.644284275988795,-73.8927315733555
P.S. 280,34-20,94 STREET,34-20 94 STREET,JACKSON HEIGHTS,11372.0,Queens,4.0,4541605.0,4014540018.0,403.0,QN28,25.0,115.0,027300,ELEMENTARY SCHOOL - PUBLIC,496.0,POINT (-73.8739373037434 40.7538215834339),f3e5d87dec69b49579d411d8bac7f1d0,40.7538215834339,-73.8739373037434
